text,processed_text,created,screenName,id
"The US markets are re-opening today after yesterday's holiday, and what a trading day it will be!

👉 Let's get into… https://t.co/nsoLVj0S4U",u market reopening today yesterday holiday trading day let get,2019-07-05T06:38:19Z,OrbexFX,1147031938089328640
"Oil...yesterday US holiday, market close early, price not moving very much.
57.20 blue area support become resistan… https://t.co/689NJEieWu",oilyesterday u holiday market close early price moving much blue area support become resistan,2019-07-05T06:24:24Z,realPKTO,1147028435342000128
Underwater stern tube seal repair vital for tanker in Algeciras https://t.co/Gja0hH2ALD | #oil #crudeoil #brentoil… https://t.co/XkDS5HihNM,underwater stern tube seal repair vital tanker algeciras oil crudeoil brentoil,2019-07-05T06:17:03Z,forexoilfort,1147026585150808064
"RT @Fx_Junkies: 2/3 #UJO David Bramhill interview quotes:
#Biscathorpe ""Prospect has not been tested...terrific gas shows...having seismic…",rt fxjunkies ujo david bramhill interview quote biscathorpe prospect testedterrific gas showshaving seismic,2019-07-05T06:14:27Z,PhilJW123,1147025932764504064
"Crude oil prices fell on Friday, as concerns over the outlook for global economic growth outweighed elevated tensio… https://t.co/oo8A528ECX",crude oil price fell friday concern outlook global economic growth outweighed elevated tensio,2019-07-05T06:06:30Z,ATFX_Global,1147023929703202817
"RT @aeberman12: ""It’s not clear whether neutral zone will pump much oil immediately  even if both nations reach a final deal because OPEC e…",rt aeberman clear whether neutral zone pump much oil immediately even nation reach final deal opec e,2019-07-05T06:04:17Z,Moorewealthal,1147023372829777920
Underwater stern tube seal repair vital for tanker in Algeciras https://t.co/WdzScIAoKu | #oil #crudeoil #brentoil… https://t.co/PNFM6QMDIG,underwater stern tube seal repair vital tanker algeciras oil crudeoil brentoil,2019-07-05T06:02:37Z,forexoilfort,1147022953986580480
"#soyabean #soybeanmeal #hipro #poultryfeed #cattlefeed #soyoil #oil #crudeoil #FeedManufacturers

#SoybeanMeal, Bes… https://t.co/55pDG0FibF",soyabean soybeanmeal hipro poultryfeed cattlefeed soyoil oil crudeoil feedmanufacturers soybeanmeal be,2019-07-05T05:56:37Z,BrevityPvt,1147021445253517312
"RT @Fx_Junkies: 3/3 #UJO
#Keddington ""the gift that keeps on giving""

""We're in an enviable position....I can't wait....I'm on cloud 9!""
#o…",rt fxjunkies ujo keddington gift keep giving enviable positioni cant waitim cloud,2019-07-05T05:28:02Z,PhilJW123,1147014250554175488
WTI crude oil prices continued to trade lower despite rising tensions in the Middle East. What's happening?… https://t.co/CHjklGUqDU,wti crude oil price continued trade lower despite rising tension middle east whats happening,2019-07-05T05:22:08Z,FXLeadersCom,1147012765686665216
"RT @POLYMERUPDATE: Daily #Crude Insights:
By: @VandanaHari_SG 
.
.
Check: https://t.co/Ez968vRXv1                      
.
.
#OOTT #OilandGa…",rt polymerupdate daily crude insight vandanaharisg check oott oilandga,2019-07-05T05:12:42Z,oilbot123,1147010390355841024
"#OPEC, allies waging a battle to keep #CrudeOil prices supported amid trade tensions https://t.co/SI90vMZw8C https://t.co/vrosFVskN6",opec ally waging battle keep crudeoil price supported amid trade tension,2019-07-05T05:05:01Z,Sentifi_IN,1147008457192722432
#StockMarket #shares #investments #money #hedgefunds #portfoliomanagements #volatily #Finance #technologies… https://t.co/K7nM1iJ20V,stockmarket share investment money hedgefund portfoliomanagements volatily finance technology,2019-07-05T05:02:32Z,RespublicaC,1147007834288250881
"Crude Oil Prices Fall As Global Growth Fears Weigh.
https://t.co/QXvFadgUnv
#crudeoil #oil #prices #growth #global… https://t.co/QpYGAKnEFt",crude oil price fall global growth fear weigh crudeoil oil price growth global,2019-07-05T04:59:13Z,DollarAdvisory,1147006998375874565
"Daily #Crude Insights:
By: @VandanaHari_SG 
.
.
Check: https://t.co/Ez968vRXv1                      
.
.
#OOTT… https://t.co/YS1q9SKryr",daily crude insight vandanaharisg check oott,2019-07-05T04:53:43Z,POLYMERUPDATE,1147005614792462336
"https://t.co/VG8zGKkM5q

Benchmark #Dubaicrude oil futures spreads were up a tad in mid-morning trading in Asia, as… https://t.co/FdwYJIYv4g",benchmark dubaicrude oil future spread tad midmorning trading asia,2019-07-05T04:51:40Z,SpiroSpianada,1147005098608025600
"Benchmark #Dubaicrude oil futures spreads were up a tad in mid-morning trading in Asia, as #crudeoil market partici… https://t.co/6xkh0LSzwe",benchmark dubaicrude oil future spread tad midmorning trading asia crudeoil market partici,2019-07-05T04:50:52Z,PlattsOil,1147004896127963136
"Share opened higher in Asia on Thursday – Morning Talk
#StockMarketNews #stock #stockmarket #NSE #BSE #nifty… https://t.co/EhGrrzPmSb",share opened higher asia thursday morning talk stockmarketnews stock stockmarket nse bse nifty,2019-07-05T04:49:48Z,aliceblue_india,1147004629491822592
"Buy Crude 3895-3890sl 3885blw tgt 10🎯-20-30+point
High 3905
Per 10 lot 10000💶💪🏻
#Crude #crudeoil #intradaytrade… https://t.co/O1XzgMp6aZ",buy crude sl blw tgt point high per lot crude crudeoil intradaytrade,2019-07-05T04:33:24Z,Just4_Profit,1147000500539150336
"#MCX #commodity report for 5 July, 2019

#gold #silver #copper #CRUDEOIL https://t.co/PLpMOr2aBV",mcx commodity report july gold silver copper crudeoil,2019-07-05T04:18:35Z,tradeswift,1146996773904195584
RT @liquidoperative: Would be interesting to see who did it... 🤔 https://t.co/5ech8NkbmC #commodity #IranSanctions #CrudeOil #Shipping #tra…,rt liquidoperative would interesting see commodity iransanctions crudeoil shipping tra,2019-07-05T04:14:56Z,BrainRoaring,1146995854403915776
Would be interesting to see who did it... 🤔 https://t.co/5ech8NkbmC #commodity #IranSanctions #CrudeOil #Shipping… https://t.co/57ruPrrTBm,would interesting see commodity iransanctions crudeoil shipping,2019-07-05T04:13:29Z,liquidoperative,1146995491223195648
"https://t.co/Scb5U01LRe

#Crudeoil futures stable to lower on growth concerns, seeks fresh cues… https://t.co/cYmSPNp3zD",crudeoil future stable lower growth concern seek fresh cue,2019-07-05T04:01:28Z,SpiroSpianada,1146992466983362561
"#Crudeoil futures stable to lower on growth concerns, seeks fresh cues https://t.co/1jmdqHBpXW https://t.co/CHmqkaPwUb",crudeoil future stable lower growth concern seek fresh cue,2019-07-05T03:58:00Z,PlattsOil,1146991594740113409
"05 July 2019 PIVOT &amp; BREAKOUT LEVELS

#Commodity #CommodityBreakoutLevel #CommodityPivot #Bullionfox… https://t.co/vxQV2yceGr",july pivot amp breakout level commodity commoditybreakoutlevel commoditypivot bullionfox,2019-07-05T03:56:59Z,BullionFoxComm,1146991338992197632
"RT @DaedalusReport: 😉😎👍 #CRUDE #OIL""Reversal Points in TIME"" forecast #USOIL #UKOIL #FRACTALS #FIBONACCI #TRADINGPATTERNS #OOTT #DAYTRADING…",rt daedalusreport crude oilreversal point time forecast usoil ukoil fractal fibonacci tradingpatterns oott daytrading,2019-07-05T03:50:51Z,Morneolivierhc1,1146989794809077760
Crude oil prices fall 1% on fears for global economy #crudeoil #matprem #MarketScreener https://t.co/scal8mIjvX https://t.co/qgOFTB956q,crude oil price fall fear global economy crudeoil matprem marketscreener,2019-07-05T03:38:07Z,Market_Screener,1146986587969994752
"RT @Fx_Junkies: #UnionJackOil From Malcy's blog today: ""My view of #WestNewton has been clear, it is a massive discovery that has yet to be…",rt fxjunkies unionjackoil malcys blog today view westnewton clear massive discovery yet,2019-07-05T03:29:19Z,A_NeilM,1146984375176839170
"RT @NEBCanada: Answer: #Canada exported an average of $73.1 billion worth of #crudeoil from 2013-2017, ranking 3rd or 4th place in those ye…",rt nebcanada answer canada exported average billion worth crudeoil ranking rd th place ye,2019-07-05T03:18:39Z,mountkidd,1146981688641118210
"RT @aeberman12: Brent-WTI premium has fallen -$4.23 (-34%) since May 31.
Spot premium decreased to $8.13 week ending June 28.
Continuation…",rt aeberman brentwti premium fallen since may spot premium decreased week ending june continuation,2019-07-05T03:18:28Z,Lee31902896,1146981642273087489
RT @macrohedged: Friday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT $UCO $…,rt macrohedged friday key volume amp volatility skew crude oil option clf crudeoil wti uso oott uco,2019-07-05T03:12:47Z,oilbot123,1146980213852712960
RT @carbonreports: Aug19 WTI futures settled at 57.34. Sep19 Brent settled at 63.82.  #CL_F #WTI #Brent #LLS #Dubai #CrudeOil #OOTT,rt carbonreports aug wti future settled sep brent settled clf wti brent lls dubai crudeoil oott,2019-07-05T03:12:35Z,oilbot123,1146980161679712256
Friday: Key Volume &amp; Volatility Skew for Crude Oil Options: https://t.co/emtxjis8NG #CL_F #CrudeOil #WTI $USO #OOTT… https://t.co/rfdmRUPGW0,friday key volume amp volatility skew crude oil option clf crudeoil wti uso oott,2019-07-05T03:00:12Z,macrohedged,1146977047325106176
"RT @EIAgov: In 2018, #Colorado produced 4% of U.S. #crudeoil and 5% of U.S. #naturalgas gross withdrawals. Colorado’s main oil- and natural…",rt eiagov colorado produced u crudeoil u naturalgas gross withdrawal colorado main oil natural,2019-07-05T02:41:32Z,kal1447,1146972347917725696
Aug19 WTI futures settled at 57.34. Sep19 Brent settled at 63.82.  #CL_F #WTI #Brent #LLS #Dubai #CrudeOil #OOTT,aug wti future settled sep brent settled clf wti brent lls dubai crudeoil oott,2019-07-05T02:36:02Z,carbonreports,1146970966574211073
"RT @NEBCanada: Answer: #Canada exported an average of $73.1 billion worth of #crudeoil from 2013-2017, ranking 3rd or 4th place in those ye…",rt nebcanada answer canada exported average billion worth crudeoil ranking rd th place ye,2019-07-05T02:11:18Z,kathleen_petty,1146964740138078208
"#WTI #CrudeOil dropped 1.1% at $56.71,#Brent #crude fell 0.1% at $63.23/barrel pressured by concerns over the outlo… https://t.co/8p7n6gtKO5",wti crudeoil dropped brent crude fell barrel pressured concern outlo,2019-07-05T02:07:02Z,EquidiousSignal,1146963666891231233
"Answer: #Canada exported an average of $73.1 billion worth of #crudeoil from 2013-2017, ranking 3rd or 4th place in… https://t.co/NjCL24CD00",answer canada exported average billion worth crudeoil ranking rd th place,2019-07-05T02:00:09Z,NEBCanada,1146961934576754694
"An update on the #commodities market as of 02.43am GMT+1:

#XAUUSD +0.25%
#XAGUSD -0.04%
#Copper (#CFD): -0.07%
#CrudeOil #WTI (CFD): +1.06%",update commodity market gmt xauusd xagusd copper cfd crudeoil wti cfd,2019-07-05T01:43:57Z,IC_Markets,1146957858941964288
Crude oil prices fall as global growth fears weigh #crudeoil #matprem #MarketScreener https://t.co/5nLZlxqLpx https://t.co/2f7Dthvgv3,crude oil price fall global growth fear weigh crudeoil matprem marketscreener,2019-07-05T01:39:08Z,Market_Screener,1146956646834483200
RT @plattsshipping: US #sanctions #Cuba's state-owned oil company for continuing #Venezuela imports | #crudeoil | @meghangordon + @BrianJSc…,rt plattsshipping u sanction cuba stateowned oil company continuing venezuela import crudeoil meghangordon brianjsc,2019-07-05T01:27:54Z,JohnThomos6,1146953817348550657
"#CrudeOil weaker. 

#Rupee stronger. 

#Market unimpressed, till now.",crudeoil weaker rupee stronger market unimpressed till,2019-07-05T01:14:44Z,urbanhermit7,1146950506222276609
RT @macrohedged: It's Friday and here is the Implied Volatility v Futures Price for WTI Crude Oil: https://t.co/MUPJTOmV5F #CL_F #CrudeOil…,rt macrohedged friday implied volatility v future price wti crude oil clf crudeoil,2019-07-05T01:12:43Z,oilbot123,1146949998464184323
It's Friday and here is the Implied Volatility v Futures Price for WTI Crude Oil: https://t.co/MUPJTOmV5F #CL_F… https://t.co/sYOCnwQBux,friday implied volatility v future price wti crude oil clf,2019-07-05T01:10:05Z,macrohedged,1146949333801152512
"RT @EIAgov: In 2018, #Colorado produced 4% of U.S. #crudeoil and 5% of U.S. #naturalgas gross withdrawals. Colorado’s main oil- and natural…",rt eiagov colorado produced u crudeoil u naturalgas gross withdrawal colorado main oil natural,2019-07-05T01:08:19Z,davidyordan2,1146948888894402561
"RT @aeberman12: Does increased tight oil production with fewer rigs mean ""doing more with less"" or just having a big savings account of 7,2…",rt aeberman increased tight oil production fewer rig mean less big saving account,2019-07-05T00:29:57Z,Yxxxxxxxi1,1146939235833802752
"Now updated about #GOLD #CRUDEOIL -#WTI #Brent #Silver #Platinum #Palladium #INR #EURUSD #USDJPY #AUD #CAD

To our Members",updated gold crudeoil wti brent silver platinum palladium inr eurusd usdjpy aud cad member,2019-07-05T00:29:54Z,Iamanirudhsethi,1146939224286908416
RT @PlattsOil: #Chevron under pressure over Kazakh oilfield violence | #crudeoil #Kazhakstan | @ncoleman100 story: https://t.co/ncPhEfW8Rd,rt plattsoil chevron pressure kazakh oilfield violence crudeoil kazhakstan ncoleman story,2019-07-05T00:23:10Z,ntrickett16,1146937530438299650
RT @plattsshipping: US floats effort to share burden of protecting Strait of #Hormuz oil flows | #crudeoil #tankers | @meghangordon + @Bria…,rt plattsshipping u float effort share burden protecting strait hormuz oil flow crudeoil tanker meghangordon bria,2019-07-05T00:00:54Z,HisNameWasWoods,1146931923513532417
RT @PlattsOil: #Chevron under pressure over Kazakh oilfield violence | #crudeoil #Kazhakstan | @ncoleman100 story: https://t.co/ncPhEfW8Rd,rt plattsoil chevron pressure kazakh oilfield violence crudeoil kazhakstan ncoleman story,2019-07-04T23:57:31Z,RecruiterHouTX,1146931074934722567
"RT @EIAgov: In 2018, #Colorado produced 4% of U.S. #crudeoil and 5% of U.S. #naturalgas gross withdrawals. Colorado’s main oil- and natural…",rt eiagov colorado produced u crudeoil u naturalgas gross withdrawal colorado main oil natural,2019-07-04T23:57:18Z,RecruiterHouTX,1146931019800559616
"RT @aeberman12: “The wells don’t perform. They didn’t solve the problem.”
--Tom Loughrey, President, Friezo Loughrey
https://t.co/sQ80i9COY…",rt aeberman well dont perform didnt solve problem tom loughrey president friezo loughrey,2019-07-04T23:41:13Z,Jabato111111,1146926971810713600
"RT @UrsaSpace: In an upcoming @OGJOnline article, energy expert Gabriel Collins calls Ursa data “revolutionary” for lifting the veil on Chi…",rt ursaspace upcoming ogjonline article energy expert gabriel collins call ursa data revolutionary lifting veil chi,2019-07-04T23:36:33Z,baker14850,1146925796885504002
"https://t.co/Sp6ZHJvKVp

#Chevron under pressure over Kazakh oilfield violence | #crudeoil #Kazhakstan | ncoleman10… https://t.co/2kEX5BC8es",chevron pressure kazakh oilfield violence crudeoil kazhakstan ncoleman,2019-07-04T23:35:12Z,SpiroSpianada,1146925458379948033
RT @PlattsOil: #Chevron under pressure over Kazakh oilfield violence | #crudeoil #Kazhakstan | @ncoleman100 story: https://t.co/ncPhEfW8Rd,rt plattsoil chevron pressure kazakh oilfield violence crudeoil kazhakstan ncoleman story,2019-07-04T23:29:00Z,PDfGoxuTll07EEa,1146923895276101634
